,,,,,Sensor_Package_Name
,,,,,Builtin
,,,,,Sensor_Name
,,,,,Phone Microphone
,,,,,Measurement_Type
,,,,,Sound Level
,,,,,Measurement_Units
,,,,,decibels
ObjectID,Session_Name,Timestamp,Latitude,Longitude,1:Measurement_Value
95,M-I-PM-18OCT19-ABL,2019-10-18T15:07:17.065,3.3424273,-76.5308717,70.8674
96,M-I-PM-18OCT19-ABL,2019-10-18T15:07:17.574,3.3424273,-76.5308717,74.3372
97,M-I-PM-18OCT19-ABL,2019-10-18T15:07:18.060,3.34243,-76.5308715,70.623
98,M-I-PM-18OCT19-ABL,2019-10-18T15:07:18.570,3.34243,-76.5308715,75.7688
99,M-I-PM-18OCT19-ABL,2019-10-18T15:07:19.081,3.3424318,-76.530871,73.302
100,M-I-PM-18OCT19-ABL,2019-10-18T15:07:19.560,3.3424318,-76.530871,76.7876
101,M-I-PM-18OCT19-ABL,2019-10-18T15:07:20.065,3.3424318,-76.530871,73.5048
102,M-I-PM-18OCT19-ABL,2019-10-18T15:07:20.575,3.3424318,-76.530871,72.5799
103,M-I-PM-18OCT19-ABL,2019-10-18T15:07:21.066,3.3425263,-76.5308698,74.6848
104,M-I-PM-18OCT19-ABL,2019-10-18T15:07:21.574,3.3425263,-76.5308698,74.6341
105,M-I-PM-18OCT19-ABL,2019-10-18T15:07:22.065,3.3425871,-76.530872,79.8037
106,M-I-PM-18OCT19-ABL,2019-10-18T15:07:22.570,3.3425871,-76.530872,80.5677
107,M-I-PM-18OCT19-ABL,2019-10-18T15:07:23.081,3.3425871,-76.530872,76.6736
108,M-I-PM-18OCT19-ABL,2019-10-18T15:07:23.569,3.3425871,-76.530872,75.9149
109,M-I-PM-18OCT19-ABL,2019-10-18T15:07:24.070,3.3427759,-76.5308636,76.4059
110,M-I-PM-18OCT19-ABL,2019-10-18T15:07:24.575,3.3427759,-76.5308636,76.9961
111,M-I-PM-18OCT19-ABL,2019-10-18T15:07:25.066,3.3428809,-76.5308597,77.3058
112,M-I-PM-18OCT19-ABL,2019-10-18T15:07:25.574,3.3428809,-76.5308597,77.0703
113,M-I-PM-18OCT19-ABL,2019-10-18T15:07:26.065,3.3429824,-76.5308579,80.0065
114,M-I-PM-18OCT19-ABL,2019-10-18T15:07:26.570,3.3429824,-76.5308579,77.1522
115,M-I-PM-18OCT19-ABL,2019-10-18T15:07:27.081,3.3430804,-76.5308505,78.2701
116,M-I-PM-18OCT19-ABL,2019-10-18T15:07:27.569,3.3430804,-76.5308505,79.0373
117,M-I-PM-18OCT19-ABL,2019-10-18T15:07:28.080,3.3430804,-76.5308505,83.7623
118,M-I-PM-18OCT19-ABL,2019-10-18T15:07:28.585,3.3430804,-76.5308505,85.008
119,M-I-PM-18OCT19-ABL,2019-10-18T15:07:29.066,3.34328,-76.5308332,90.0107
120,M-I-PM-18OCT19-ABL,2019-10-18T15:07:29.574,3.34328,-76.5308332,88.4628
121,M-I-PM-18OCT19-ABL,2019-10-18T15:07:30.065,3.3433773,-76.5308228,83.9878
122,M-I-PM-18OCT19-ABL,2019-10-18T15:07:30.574,3.3433773,-76.5308228,84.0187
123,M-I-PM-18OCT19-ABL,2019-10-18T15:07:31.081,3.3434781,-76.5308084,83.6962
124,M-I-PM-18OCT19-ABL,2019-10-18T15:07:31.570,3.3434781,-76.5308084,81.8458
125,M-I-PM-18OCT19-ABL,2019-10-18T15:07:32.080,3.3434781,-76.5308084,79.3852
126,M-I-PM-18OCT19-ABL,2019-10-18T15:07:32.569,3.3434781,-76.5308084,77.6967
127,M-I-PM-18OCT19-ABL,2019-10-18T15:07:33.075,3.3436813,-76.5307774,80.1258
128,M-I-PM-18OCT19-ABL,2019-10-18T15:07:33.584,3.3436813,-76.5307774,81.2973
129,M-I-PM-18OCT19-ABL,2019-10-18T15:07:34.066,3.34379,-76.5307635,78.7937
130,M-I-PM-18OCT19-ABL,2019-10-18T15:07:34.574,3.34379,-76.5307635,78.4919
131,M-I-PM-18OCT19-ABL,2019-10-18T15:07:35.065,3.3439031,-76.5307532,78.0415
132,M-I-PM-18OCT19-ABL,2019-10-18T15:07:35.570,3.3439031,-76.5307532,79.0563
133,M-I-PM-18OCT19-ABL,2019-10-18T15:07:36.081,3.3439031,-76.5307532,79.519
134,M-I-PM-18OCT19-ABL,2019-10-18T15:07:36.570,3.3439031,-76.5307532,80.4416
135,M-I-PM-18OCT19-ABL,2019-10-18T15:07:37.080,3.3441443,-76.5307424,80.5698
136,M-I-PM-18OCT19-ABL,2019-10-18T15:07:37.585,3.3441443,-76.5307424,79.5004
137,M-I-PM-18OCT19-ABL,2019-10-18T15:07:38.074,3.3441443,-76.5307424,75.9662
138,M-I-PM-18OCT19-ABL,2019-10-18T15:07:38.574,3.3441443,-76.5307424,75.4055
139,M-I-PM-18OCT19-ABL,2019-10-18T15:07:39.065,3.3444066,-76.5307341,75.875
140,M-I-PM-18OCT19-ABL,2019-10-18T15:07:39.574,3.3444066,-76.5307341,75.8719
141,M-I-PM-18OCT19-ABL,2019-10-18T15:07:40.081,3.3444066,-76.5307341,75.5098
142,M-I-PM-18OCT19-ABL,2019-10-18T15:07:40.569,3.3444066,-76.5307341,79.3791
143,M-I-PM-18OCT19-ABL,2019-10-18T15:07:41.080,3.3446778,-76.5307145,77.6964
144,M-I-PM-18OCT19-ABL,2019-10-18T15:07:41.589,3.3446778,-76.5307145,77.8259
145,M-I-PM-18OCT19-ABL,2019-10-18T15:07:42.075,3.3446778,-76.5307145,78.1181
146,M-I-PM-18OCT19-ABL,2019-10-18T15:07:42.585,3.3446778,-76.5307145,77.5473
147,M-I-PM-18OCT19-ABL,2019-10-18T15:07:43.096,3.3449575,-76.5306918,76.8582
148,M-I-PM-18OCT19-ABL,2019-10-18T15:07:43.574,3.3449575,-76.5306918,77.073
149,M-I-PM-18OCT19-ABL,2019-10-18T15:07:44.081,3.3450911,-76.5306767,76.607
150,M-I-PM-18OCT19-ABL,2019-10-18T15:07:44.570,3.3450911,-76.5306767,76.9074
151,M-I-PM-18OCT19-ABL,2019-10-18T15:07:45.080,3.3450911,-76.5306767,77.0003
152,M-I-PM-18OCT19-ABL,2019-10-18T15:07:45.589,3.3450911,-76.5306767,76.7029
153,M-I-PM-18OCT19-ABL,2019-10-18T15:07:46.080,3.3453579,-76.5306641,77.5005
154,M-I-PM-18OCT19-ABL,2019-10-18T15:07:46.585,3.3453579,-76.5306641,75.7493
155,M-I-PM-18OCT19-ABL,2019-10-18T15:07:47.075,3.3453579,-76.5306641,76.8944
156,M-I-PM-18OCT19-ABL,2019-10-18T15:07:47.585,3.3453579,-76.5306641,76.1401
157,M-I-PM-18OCT19-ABL,2019-10-18T15:07:48.085,3.3456254,-76.5306514,80.1401
158,M-I-PM-18OCT19-ABL,2019-10-18T15:07:48.570,3.3456254,-76.5306514,83.7606
159,M-I-PM-18OCT19-ABL,2019-10-18T15:07:49.081,3.3456254,-76.5306514,75.2951
160,M-I-PM-18OCT19-ABL,2019-10-18T15:07:49.569,3.3456254,-76.5306514,76.0224
161,M-I-PM-18OCT19-ABL,2019-10-18T15:07:50.081,3.3458896,-76.5306308,75.8571
162,M-I-PM-18OCT19-ABL,2019-10-18T15:07:50.585,3.3458896,-76.5306308,78.6431
163,M-I-PM-18OCT19-ABL,2019-10-18T15:07:51.075,3.3460137,-76.5306169,78.5898
164,M-I-PM-18OCT19-ABL,2019-10-18T15:07:51.585,3.3460137,-76.5306169,78.325
165,M-I-PM-18OCT19-ABL,2019-10-18T15:07:52.096,3.3460137,-76.5306169,74.8463
166,M-I-PM-18OCT19-ABL,2019-10-18T15:07:52.584,3.3460137,-76.5306169,72.8814
167,M-I-PM-18OCT19-ABL,2019-10-18T15:07:53.081,3.3462309,-76.5305947,75.4825
168,M-I-PM-18OCT19-ABL,2019-10-18T15:07:53.569,3.3462309,-76.5305947,75.2052
169,M-I-PM-18OCT19-ABL,2019-10-18T15:07:54.080,3.3463183,-76.5305862,73.4288
170,M-I-PM-18OCT19-ABL,2019-10-18T15:07:54.589,3.3463183,-76.5305862,72.9781
171,M-I-PM-18OCT19-ABL,2019-10-18T15:07:55.075,3.3463183,-76.5305862,74.3298
172,M-I-PM-18OCT19-ABL,2019-10-18T15:07:55.585,3.3463183,-76.5305862,71.2103
173,M-I-PM-18OCT19-ABL,2019-10-18T15:07:56.074,3.3464372,-76.5305661,71.8914
174,M-I-PM-18OCT19-ABL,2019-10-18T15:07:56.584,3.3464372,-76.5305661,69.399
175,M-I-PM-18OCT19-ABL,2019-10-18T15:07:57.095,3.3464647,-76.5305612,68.2037
176,M-I-PM-18OCT19-ABL,2019-10-18T15:07:57.569,3.3464647,-76.5305612,66.4386
177,M-I-PM-18OCT19-ABL,2019-10-18T15:07:58.080,3.3464647,-76.5305612,70.3914
178,M-I-PM-18OCT19-ABL,2019-10-18T15:07:58.569,3.3464647,-76.5305612,64.7001
179,M-I-PM-18OCT19-ABL,2019-10-18T15:07:59.080,3.3464714,-76.5305543,68.3989
180,M-I-PM-18OCT19-ABL,2019-10-18T15:07:59.584,3.3464714,-76.5305543,71.1436
181,M-I-PM-18OCT19-ABL,2019-10-18T15:08:00.074,3.3464677,-76.5305552,68.8774
182,M-I-PM-18OCT19-ABL,2019-10-18T15:08:00.584,3.3464677,-76.5305552,67.1791
183,M-I-PM-18OCT19-ABL,2019-10-18T15:08:01.095,3.3464677,-76.5305552,68.4932
184,M-I-PM-18OCT19-ABL,2019-10-18T15:08:01.580,3.3464677,-76.5305552,69.5685
